Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading name,Business address,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,Longitude,Latitude,
2024,1108,609480,609480,829-843 Bourke Street DOCKLANDS VIC 3008,Docklands,Grain & Vine on Merchant,73A Merchant Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,30,144.9434599,-37.82044557,
2024,1108,609480,609480,829-843 Bourke Street DOCKLANDS VIC 3008,Docklands,Shinsei Fish And Sushi,67 Merchant Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,52,144.9434599,-37.82044557,
2024,1108,609481,609481,EXO Apartments 33-61 Merchant Street DOCKLANDS VIC 3008,Docklands,An Di Docklands,854 Collins Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,30,144.9437881,-37.82092615,
2024,1108,609481,609481,EXO Apartments 33-61 Merchant Street DOCKLANDS VIC 3008,Docklands,Teeny Tiny Cafe,858 Collins Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,24,144.9437881,-37.82092615,
2024,1108,609481,609481,EXO Apartments 33-61 Merchant Street DOCKLANDS VIC 3008,Docklands,Vintams Cafe,862 Collins Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,64,144.9437881,-37.82092615,
2024,1108,611364,611364,The Mosaic 791-803 Bourke Street DOCKLANDS VIC 3008,Docklands,Pok Pok,"Shop 7-8, 801 Bourke Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,90,144.9456209,-37.81974585,
2024,1108,611366,611366,Serrata Apartments 813-817 Bourke Street DOCKLANDS VIC 3008,Docklands,Caffe Bambino Docklands,1 Buckley Walk DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,22,144.9446835,-37.81993674,
2024,1108,611366,611366,Serrata Apartments 813-817 Bourke Street DOCKLANDS VIC 3008,Docklands,Toss'D,7 Buckley Walk DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,15,144.9446835,-37.81993674,
2024,1108,611366,611366,Serrata Apartments 813-817 Bourke Street DOCKLANDS VIC 3008,Docklands,Tsukino Snizuku,817 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,20,144.9446835,-37.81993674,
2024,1108,611367,611367,ANZ 791-833 Collins Street DOCKLANDS VIC 3008,Docklands,Caffe Esc,"Shop 1P, 833 Collins Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Outdoor,27,144.9457643,-37.82205735,
2024,1108,611367,611367,ANZ 791-833 Collins Street DOCKLANDS VIC 3008,Docklands,In A Rush Espresso,"Shop 11P, 833 Collins Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Outdoor,54,144.9457643,-37.82205735,
2024,1108,622439,622439,Lifestyle Working 818-838 Collins Street DOCKLANDS VIC 3008,Docklands,Charlie bit me,"Shop 7, 838 Collins Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,33,144.9450468,-37.82100111,
2024,1108,622439,622439,Lifestyle Working 818-838 Collins Street DOCKLANDS VIC 3008,Docklands,Chia Chia,2-4 Import Lane DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,44,144.9450468,-37.82100111,
2024,1108,623575,623575,Concavo 1-13 Waterside Place DOCKLANDS VIC 3008,Docklands,Saluministi,892 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9414068,-37.82007613,
2024,1108,631080,631080,807-811 Bourke Street DOCKLANDS VIC 3008,Docklands,Cafenatics Forte,809 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,16,144.9450661,-37.81970478,
2024,1108,631080,631080,807-811 Bourke Street DOCKLANDS VIC 3008,Docklands,Sher Singh,807 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,84,144.9450661,-37.81970478,
2024,1108,674536,632511,East Tower 888 Collins Street DOCKLANDS VIC 3008,Docklands,Billy Barista,861 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,16,144.9425059,-37.82059451,
2024,1108,667598,667598,839-865 Collins Street DOCKLANDS VIC 3008,Docklands,Chilangos Mexican Cantina Docklands,"Tenancy 2, 855 Collins Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,59,144.9439332,-37.82163103,
2024,1109,560001,560001,The Arkley 16-32 Rakaia Way DOCKLANDS VIC 3008,Docklands,Renzo's Bar Cafe Italiano,"Tenancy 7, 46 Newquay Promenade DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,90,144.9412614,-37.81460532,
2024,1109,560001,560001,The Arkley 16-32 Rakaia Way DOCKLANDS VIC 3008,Docklands,Bhoj On Docklands,"Tenancy 4-5, 54 Newquay Promenade DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Outdoor,80,144.9412614,-37.81460532,
2024,1109,560004,560004,24-42 Newquay Promenade DOCKLANDS VIC 3008,Docklands,Achelya Cafe & Kebab Restaurant,23 Aquitania Way DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,100,144.942139,-37.81434524,
2024,1109,560004,560004,24-42 Newquay Promenade DOCKLANDS VIC 3008,Docklands,Karizma,28 Newquay Promenade DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,120,144.942139,-37.81434524,
2024,1109,560004,560004,24-42 Newquay Promenade DOCKLANDS VIC 3008,Docklands,Karizma,28 Newquay Promenade DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,60,144.942139,-37.81434524,
2024,1109,573924,573924,"Restaurant 1, 45 Newquay Promenade DOCKLANDS VIC 3008",Docklands,Berth,"Restaurant 1, 45 Newquay Promenade DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,190,144.9418421,-37.81515588,
2024,1109,573925,573925,55 Newquay Promenade DOCKLANDS VIC 3008,Docklands,Cargo,55A Newquay Promenade DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,80,144.9414051,-37.8153411,
2024,1109,573925,573925,55 Newquay Promenade DOCKLANDS VIC 3008,Docklands,Cargo,55A Newquay Promenade DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,200,144.9414051,-37.8153411,
2024,1109,584059,584059,The Conder 2-16 Newquay Promenade DOCKLANDS VIC 3008,Docklands,Docklands Lotus Restaurant,Part 12-16 Newquay Promenade DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,30,144.9436835,-37.81389099,
2024,1109,584059,584059,The Conder 2-16 Newquay Promenade DOCKLANDS VIC 3008,Docklands,Newquay Buffet and Bar,4-6 Newquay Promenade DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,130,144.9436835,-37.81389099,
2024,1109,584059,584059,The Conder 2-16 Newquay Promenade DOCKLANDS VIC 3008,Docklands,Newquay Buffet and Bar,4-6 Newquay Promenade DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,68,144.9436835,-37.81389099,
2024,1109,601810,593728,West Building Newquay Central 439-441 Docklands Drive DOCKLANDS VIC 3008,Docklands,The Sri Lounge,Ground 116 Newquay Promenade DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,80,144.9390557,-37.81518961,
2024,1109,601815,601815,Aquavista 397-407 Docklands Drive DOCKLANDS VIC 3008,Docklands,Aim Thai,9 Rakaia Way DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,36,144.9401994,-37.81427742,
2024,1109,627659,627659,231-245 Harbour Esplanade DOCKLANDS VIC 3008,Docklands,Capri Cafe & Lounge,28 Aquitania Way DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,70,144.9429896,-37.81354365,
2024,1110,593729,593729,The District Docklands East Car Park 50-94 Waterfront Way DOCKLANDS VIC 3008,Docklands,China Bar Docklands,"Shop 13-13A, Ground 90 Waterfront Way DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,70,144.939411,-37.81220918,
2024,1110,620312,593737,NW Building 23-37 Star Crescent DOCKLANDS VIC 3008,Docklands,Dohtonbori,Level 1 14 Star Circus DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,18,144.9378574,-37.8131707,
2024,1110,620312,593737,NW Building 23-37 Star Crescent DOCKLANDS VIC 3008,Docklands,Gozleme King,Shop G04 7 Star Circus DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,26,144.9378574,-37.8131707,
2024,1110,620312,593737,NW Building 23-37 Star Crescent DOCKLANDS VIC 3008,Docklands,Hana Sushi,Shop G05 8 Star Circus DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,10,144.9378574,-37.8131707,
2024,1110,620314,593737,CC Building 3-5 Star Circus DOCKLANDS VIC 3008,Docklands,Old Man Pho,Shop G02 4 Star Circus DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,36,144.9378574,-37.8131707,
2024,1110,593739,593739,O'Brien Icehouse 99-127 Pearl River Road DOCKLANDS VIC 3008,Docklands,Igloo Cafe & St Moritz Bar,Part Ground & Pt Mezzanine 1 105 Pearl River Road DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,80,144.9356321,-37.81223228,
2024,1110,618854,618854,380-392 Docklands Drive DOCKLANDS VIC 3008,Docklands,Cafe Bourgeois,Lobby 380 Docklands Drive DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,16,144.9411967,-37.81308482,
2024,1110,620301,620301,120 Pearl River Road DOCKLANDS VIC 3008,Docklands,Yassas,"Shop 14A, Ground 120 Pearl River Road DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Outdoor,60,144.936752,-37.81174852,
2024,1110,620301,620301,120 Pearl River Road DOCKLANDS VIC 3008,Docklands,Fukutontei Ramen,"Shop 15, Ground 120 Pearl River Road DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Outdoor,36,144.936752,-37.81174852,
2024,1110,620301,620301,120 Pearl River Road DOCKLANDS VIC 3008,Docklands,Fukutontei Ramen,"Shop 15, Ground 120 Pearl River Road DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,56,144.936752,-37.81174852,
2024,1112,103980,103980,Flinders Wharf Apartments 40-66 Siddeley Street DOCKLANDS VIC 3008,Docklands,Bababoi,"Unit 16, Ground 60 Siddeley Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Outdoor,16,144.9525485,-37.82290352,
2024,1112,103980,103980,Flinders Wharf Apartments 40-66 Siddeley Street DOCKLANDS VIC 3008,Docklands,Perso,"Unit 15, Ground 60 Siddeley Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Outdoor,24,144.9525485,-37.82290352,
2024,1112,103980,103980,Flinders Wharf Apartments 40-66 Siddeley Street DOCKLANDS VIC 3008,Docklands,Them Authentic Vietnamese Cuisine & Rolls,"Part Unit 13, Ground 60 Siddeley Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Outdoor,34,144.9525485,-37.82290352,
2024,1112,103980,103980,Flinders Wharf Apartments 40-66 Siddeley Street DOCKLANDS VIC 3008,Docklands,Hanoi Square,"Unit 14, Ground 60 Siddeley Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,22,144.9525485,-37.82290352,
2024,2385,616892,616892,64-90 Sutton Street NORTH MELBOURNE VIC 3051,North Melbourne,URBAN FOODIES PTY LTD,Part Ground 64 Sutton Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,28,144.937872,-37.79165579,
2024,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE VIC 3051,North Melbourne,Mr Tucker,17-19 Melrose Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,40,144.9414027,-37.79501722,
2024,2524,616022,616022,198-204 Bellair Street KENSINGTON VIC 3031,Kensington,The Premises Espresso,202 Bellair Street KENSINGTON VIC 3031,4511,Cafes and Restaurants,Seats - Indoor,70,144.9301768,-37.79426147,
2024,2524,616022,616022,198-204 Bellair Street KENSINGTON VIC 3031,Kensington,The Premises Espresso,202 Bellair Street KENSINGTON VIC 3031,4511,Cafes and Restaurants,Seats - Outdoor,16,144.9301768,-37.79426147,
2024,2524,616034,616034,188 Bellair Street KENSINGTON VIC 3031,Kensington,Fruits Of Passion,188 Bellair Street KENSINGTON VIC 3031,4511,Cafes and Restaurants,Seats - Outdoor,33,144.9299932,-37.79392952,
2024,2524,616043,616043,176 Bellair Street KENSINGTON VIC 3031,Kensington,White Rabbit Record Bar,176 Bellair Street KENSINGTON VIC 3031,4511,Cafes and Restaurants,Seats - Outdoor,41,144.9299347,-37.7936563,
2024,2524,616043,616043,176 Bellair Street KENSINGTON VIC 3031,Kensington,White Rabbit Record Bar,176 Bellair Street KENSINGTON VIC 3031,4511,Cafes and Restaurants,Seats - Indoor,35,144.9299347,-37.7936563,
2024,2524,616045,616045,174 Bellair Street KENSINGTON VIC 3031,Kensington,La Galeria Cafe And Tapas,174 Bellair Street KENSINGTON VIC 3031,4511,Cafes and Restaurants,Seats - Indoor,16,144.9299292,-37.79360999,
2024,2524,616049,616049,170 Bellair Street KENSINGTON VIC 3031,Kensington,Pimm Thai Cafe,170 Bellair Street KENSINGTON VIC 3031,4511,Cafes and Restaurants,Seats - Indoor,22,144.9299154,-37.79353782,
2024,2546,615281,615281,169-173 Rankins Road KENSINGTON VIC 3031,Kensington,Luncheonette Cafe,173 Rankins Road KENSINGTON VIC 3031,4511,Cafes and Restaurants,Seats - Outdoor,8,144.9311131,-37.79436218,
2024,1,611394,611394,545-557 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Food Hall,11 Gem Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,28,144.9565184,-37.82099397,
2024,1,611394,611394,545-557 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Fatboys Phillys,557 Flinders Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,36,144.9565184,-37.82099397,
2024,4,104034,104034,Flinders Street Railway Station 207-361 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Arbory Bar and Eatery / Afloat,2 Flinders Walk MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,375,144.9654696,-37.81866337,
2024,6,110655,110655,Federation Square Vaults 1-19 Princes Walk MELBOURNE VIC 3000,Melbourne (CBD),Pilgrim Bar,"Vault 15-19, 1 Princes Walk MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,40,144.9689349,-37.81865919,
2024,6,110655,110655,Federation Square Vaults 1-19 Princes Walk MELBOURNE VIC 3000,Melbourne (CBD),Pilgrim Bar,"Vault 15-19, 1 Princes Walk MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,130,144.9689349,-37.81865919,
2024,6,578319,573333,Alfred Deakin Building Federation Square 2 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Chocolate Buddha,"Tenancy 22, Alfred Deakin Building Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,80,144.9699175,-37.81784465,
2024,6,578320,573333,Ian Potter Centre: NGV Australia 2 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),NGV Cafe,"Tenancy 3B, Ian Potter Centre: NGV Australia Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,80,144.9699175,-37.81784465,
2024,6,578323,573333,The Square 2 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Time Out Fed Square,"Tenancy 30, The Square Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,60,144.9699175,-37.81784465,
2024,6,578323,573333,The Square 2 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Time Out Fed Square,"Tenancy 30, The Square Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,140,144.9699175,-37.81784465,
2024,6,578325,573333,Yarra Building Federation Square 2 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Big Esso,"Tenancy 25, Yarra Building Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,65,144.9699175,-37.81784465,
2024,6,578325,573333,Yarra Building Federation Square 2 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Victoria By Farmers Daughters,"Tenancy 27-28, Yarra Building Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,50,144.9699175,-37.81784465,
2024,11,103957,103957,517-537 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Chop N Chop,19 Katherine Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,86,144.9566017,-37.81988483,
2024,11,103957,103957,517-537 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Chop N Chop,19 Katherine Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,2,144.9566017,-37.81988483,
2024,11,103957,103957,517-537 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),The Hardware Societe,10 Katherine Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,70,144.9566017,-37.81988483,
2024,11,103989,103989,532-536 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Izakaya Hosaku,9 Katherine Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,34,144.9564352,-37.82024711,
2024,12,103997,103997,472-482 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Riverside Deli & Coffee House,"Shop 1, Ground 474 Flinders Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,12,144.9582721,-37.81974183,
2024,13,103954,103954,381-387 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Tavistock House Cafe,"Shop 3, 387 Flinders Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,35,144.961389,-37.81825093,
2024,13,106435,106435,21-31 Market Street MELBOURNE VIC 3000,Melbourne (CBD),The Trust,405-411 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,537,144.9604206,-37.81864584,
2024,13,106435,106435,21-31 Market Street MELBOURNE VIC 3000,Melbourne (CBD),The Trust,405-411 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,40,144.9604206,-37.81864584,
2024,14,103952,103952,349-351 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Ototo / Akai Ito,349 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,170,144.9628549,-37.81789895,
2024,14,108114,108114,28-38 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Cm & Co Coffee Roasters,"Shop 2, Ground 34 Queen Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,36,144.9624375,-37.81798973,
2024,14,108115,108115,20-26 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Maha Restaurant,Basement 21-27 Bond Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,80,144.9625298,-37.81819275,
2024,15,103327,103327,28-32 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),KFC,"Shop 2-5, 28 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,28,144.9648816,-37.81729894,
2024,15,103940,103940,241-243 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Roule Galette,"Shop 1B, 241 Flinders Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,12,144.9663027,-37.81685974,
2024,15,103941,103941,247-251 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Dukes Coffee Roasters,Part Ground 247-251 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,18,144.9661706,-37.81699341,
2024,15,103942,103942,253-265 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Mock Turtle Degraves,34 Degraves Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,17,144.9659028,-37.81706291,
2024,15,103943,103943,Punt Hill Apartments 267-275 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Degraves Espresso Melbourne,23-25 Degraves Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,35,144.9654844,-37.81710105,
2024,15,103943,103943,Punt Hill Apartments 267-275 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),The Quarter,27-31 Degraves Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,45,144.9654844,-37.81710105,
2024,15,103943,103943,Punt Hill Apartments 267-275 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),The Quarter,27-31 Degraves Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,28,144.9654844,-37.81710105,
2024,15,104010,104010,The Empire Apartments 256-268 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Grill'd,15 Degraves Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,48,144.9656263,-37.8176078,
2024,16,103938,103938,Adelphi Hotel 187 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Nomad,"Unit 1, LwrGround 187 Flinders Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,130,144.9683751,-37.81635789,
2024,16,104019,104019,164-170 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),New York Minute,"Shop 1-2, 170 Flinders Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,58,144.9690862,-37.81670922,
2024,17,103591,103591,1-9 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Vacation Cafe,"Shop 2, 76 Flinders Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,23,144.9720411,-37.81584246,
2024,17,103592,103592,11-37 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Grill'd,83 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,144.9717262,-37.81546152,
2024,17,103921,103921,91-93 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Tazio,Basement & Ground - Lvl 1 91 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9712228,-37.81543505,
2024,17,103923,103923,103-105 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Cafe Kinetic,Ground 103 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,115,144.9709643,-37.81556733,
2024,17,103924,103924,107-109 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Bullrun on Bourke,Ground 107 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,110,144.9708343,-37.81560645,
